match_id,season,venue,innings,batting_team,bowling_team,over,ball,batter,bowler,runs_batter,runs_extras,runs_total,is_wide,is_legbye,is_wicket,dismissal_kind,player_out,toss_winner,toss_decision,match_winner
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,6,3,Sahibzada Farhan,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,6,4,Babar Azam,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,6,5,Babar Azam,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,6,6,Sahibzada Farhan,Mohammad Mohsin,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,7,1,Babar Azam,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,7,2,Sahibzada Farhan,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,7,3,Babar Azam,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,7,4,Sahibzada Farhan,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,7,5,Babar Azam,Harmeet Singh,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,7,6,Babar Azam,Harmeet Singh,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,8,1,Sahibzada Farhan,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,8,2,Babar Azam,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,8,3,Babar Azam,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,8,4,Sahibzada Farhan,Mohammad Mohsin,6,0,6,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,8,5,Sahibzada Farhan,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,8,6,Babar Azam,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,1,Sahibzada Farhan,Ehsan Adil,1,1,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,2,Babar Azam,Ehsan Adil,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,3,Sahibzada Farhan,Ehsan Adil,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,4,Sahibzada Farhan,Ehsan Adil,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,5,Babar Azam,Ehsan Adil,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,6,Babar Azam,Ehsan Adil,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,7,Babar Azam,Ehsan Adil,0,1,1,1,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,9,8,Babar Azam,Ehsan Adil,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,10,1,Babar Azam,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,10,2,Sahibzada Farhan,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,10,3,Babar Azam,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,10,4,Sahibzada Farhan,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,10,5,Babar Azam,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,10,6,Sahibzada Farhan,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,11,1,Sahibzada Farhan,Mohammad Mohsin,6,0,6,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,11,2,Sahibzada Farhan,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,11,3,Sahibzada Farhan,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,11,4,Babar Azam,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,11,5,Sahibzada Farhan,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,11,6,Babar Azam,Mohammad Mohsin,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,12,1,Babar Azam,Harmeet Singh,6,0,6,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,12,2,Babar Azam,Harmeet Singh,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,12,3,Babar Azam,Harmeet Singh,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,12,4,Babar Azam,Harmeet Singh,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,12,5,Babar Azam,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,12,6,Sahibzada Farhan,Harmeet Singh,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,13,1,Babar Azam,SC van Schalkwyk,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,13,2,Babar Azam,SC van Schalkwyk,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,13,3,Sahibzada Farhan,SC van Schalkwyk,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,13,4,Babar Azam,SC van Schalkwyk,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,13,5,Babar Azam,SC van Schalkwyk,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,13,6,Babar Azam,SC van Schalkwyk,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,14,1,Babar Azam,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,14,2,Babar Azam,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,14,3,Babar Azam,Mohammad Mohsin,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,14,4,Babar Azam,Mohammad Mohsin,0,0,0,0,0,1,caught,Babar Azam,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,14,5,Mohammad Nawaz,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,14,6,Mohammad Nawaz,Mohammad Mohsin,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,15,1,Sahibzada Farhan,Harmeet Singh,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,15,2,Sahibzada Farhan,Harmeet Singh,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,15,3,Sahibzada Farhan,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,15,4,Mohammad Nawaz,Harmeet Singh,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,15,5,Sahibzada Farhan,Harmeet Singh,0,0,0,0,0,1,caught,Sahibzada Farhan,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,15,6,Shadab Khan,Harmeet Singh,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,16,1,Mohammad Nawaz,SN Netravalkar,0,1,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,16,2,Mohammad Nawaz,SN Netravalkar,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,16,3,Mohammad Nawaz,SN Netravalkar,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,16,4,Shadab Khan,SN Netravalkar,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,16,5,Mohammad Nawaz,SN Netravalkar,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,16,6,Shadab Khan,SN Netravalkar,6,0,6,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,16,7,Shadab Khan,SN Netravalkar,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,17,1,Mohammad Nawaz,Ehsan Adil,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,17,2,Shadab Khan,Ehsan Adil,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,17,3,Shadab Khan,Ehsan Adil,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,17,4,Shadab Khan,Ehsan Adil,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,17,5,Shadab Khan,Ehsan Adil,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,17,6,Shadab Khan,Ehsan Adil,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,18,1,Shadab Khan,SC van Schalkwyk,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,18,2,Shadab Khan,SC van Schalkwyk,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,18,3,Shadab Khan,SC van Schalkwyk,0,0,0,0,0,1,caught,Shadab Khan,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,18,4,Faheem Ashraf,SC van Schalkwyk,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,18,5,Mohammad Nawaz,SC van Schalkwyk,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,18,6,Faheem Ashraf,SC van Schalkwyk,0,0,0,0,0,1,caught,Faheem Ashraf,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,19,1,Mohammad Nawaz,SN Netravalkar,0,0,0,0,0,1,caught,Mohammad Nawaz,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,19,2,Shaheen Shah Afridi,SN Netravalkar,0,2,2,0,1,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,19,3,Shaheen Shah Afridi,SN Netravalkar,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,19,4,Usman Khan,SN Netravalkar,0,0,0,0,0,1,run out,Usman Khan,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,19,5,Shaheen Shah Afridi,SN Netravalkar,6,0,6,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",1,Pakistan,United States of America,19,6,Shaheen Shah Afridi,SN Netravalkar,2,0,2,0,0,1,run out,Abrar Ahmed,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,0,1,AGS Gous,Shaheen Shah Afridi,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,0,2,AGS Gous,Shaheen Shah Afridi,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,0,3,AGS Gous,Shaheen Shah Afridi,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,0,4,AGS Gous,Shaheen Shah Afridi,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,0,5,AGS Gous,Shaheen Shah Afridi,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,0,6,Shayan Jahangir,Shaheen Shah Afridi,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,1,1,AGS Gous,Saim Ayub,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,1,2,Shayan Jahangir,Saim Ayub,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,1,3,Shayan Jahangir,Saim Ayub,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,1,4,Shayan Jahangir,Saim Ayub,6,0,6,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,1,5,Shayan Jahangir,Saim Ayub,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,1,6,Shayan Jahangir,Saim Ayub,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,2,1,AGS Gous,Shaheen Shah Afridi,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,2,2,Shayan Jahangir,Shaheen Shah Afridi,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,2,3,Shayan Jahangir,Shaheen Shah Afridi,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,2,4,Shayan Jahangir,Shaheen Shah Afridi,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,2,5,Shayan Jahangir,Shaheen Shah Afridi,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,2,6,Shayan Jahangir,Shaheen Shah Afridi,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,3,1,Shayan Jahangir,Abrar Ahmed,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,3,2,Shayan Jahangir,Abrar Ahmed,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,3,3,Shayan Jahangir,Abrar Ahmed,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,3,4,AGS Gous,Abrar Ahmed,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,3,5,AGS Gous,Abrar Ahmed,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,3,6,AGS Gous,Abrar Ahmed,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,4,1,AGS Gous,Mohammad Nawaz,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,4,2,Shayan Jahangir,Mohammad Nawaz,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,4,3,Shayan Jahangir,Mohammad Nawaz,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,4,4,AGS Gous,Mohammad Nawaz,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,4,5,AGS Gous,Mohammad Nawaz,0,0,0,0,0,1,caught,AGS Gous,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,4,6,MD Patel,Mohammad Nawaz,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,5,1,Shayan Jahangir,Abrar Ahmed,6,0,6,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,5,2,Shayan Jahangir,Abrar Ahmed,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,5,3,MD Patel,Abrar Ahmed,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,5,4,MD Patel,Abrar Ahmed,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,5,5,MD Patel,Abrar Ahmed,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,5,6,Shayan Jahangir,Abrar Ahmed,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,6,1,MD Patel,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,6,2,Shayan Jahangir,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,6,3,MD Patel,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,6,4,Shayan Jahangir,Shadab Khan,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,6,5,Shayan Jahangir,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,6,6,MD Patel,Shadab Khan,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,7,1,Shayan Jahangir,Mohammad Nawaz,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,7,2,Shayan Jahangir,Mohammad Nawaz,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,7,3,Shayan Jahangir,Mohammad Nawaz,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,7,4,Shayan Jahangir,Mohammad Nawaz,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,7,5,MD Patel,Mohammad Nawaz,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,7,6,MD Patel,Mohammad Nawaz,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,8,1,Shayan Jahangir,Shadab Khan,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,8,2,Shayan Jahangir,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,8,3,MD Patel,Shadab Khan,0,0,0,0,0,1,caught and bowled,MD Patel,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,8,4,Milind Kumar,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,8,5,Shayan Jahangir,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,8,6,Milind Kumar,Shadab Khan,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,9,1,Shayan Jahangir,Mohammad Nawaz,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,9,2,Milind Kumar,Mohammad Nawaz,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,9,3,Shayan Jahangir,Mohammad Nawaz,0,0,0,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,9,4,Shayan Jahangir,Mohammad Nawaz,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,9,5,Milind Kumar,Mohammad Nawaz,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,9,6,Shayan Jahangir,Mohammad Nawaz,4,0,4,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,10,1,Milind Kumar,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,10,2,Shayan Jahangir,Shadab Khan,0,0,0,0,0,1,caught,Shayan Jahangir,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,10,3,Shubham Ranjane,Shadab Khan,2,0,2,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,10,4,Shubham Ranjane,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,10,5,Milind Kumar,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,10,6,Shubham Ranjane,Shadab Khan,1,0,1,0,0,0,,,United States of America,field,Pakistan
12,2025/26,"Sinhalese Sports Club Ground, Colombo",2,United States of America,Pakistan,11,1,Shubham Ranjane,Usman Tariq,0,1,1,1,0,0,,,United States of America,field,Pakistan
